index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
3870,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,15.1667,5.208211,4.660141,-1.000000,3.664270,1.528960,0.835200
3871,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,38.9000,4.121232,4.471555,-1.000000,3.426420,1.344640,1.116320
3872,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,39.0889,4.588633,7.039448,0.845851,5.399620,1.528960,1.344000
3873,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,26.2444,5.307660,9.616040,1.105496,4.197930,1.897600,0.927520
3874,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,31.3000,1.777601,1.531011,0.502831,0.706406,0.545920,0.546720
3875,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,40.5333,5.262809,3.885282,0.713418,2.754040,0.853120,0.876800
3876,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,42.3000,7.233300,5.344084,0.735401,3.135380,0.976000,1.062400
3877,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,40.5000,6.548929,10.259474,1.031206,6.780820,1.959040,1.971200
3878,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,15.3667,3.194766,6.933094,-1.000000,2.882030,1.221760,0.902400
3879,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,37.0667,5.767632,7.244382,0.967050,3.355220,1.590400,0.956320
3880,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,26.7333,5.876594,3.596281,0.998058,1.731290,1.283200,0.751520
3881,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|skip_connect~1|none~2|,38.3667,2.739434,5.988421,-1.000000,4.052040,1.160320,1.318400
3882,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,42.2667,8.188844,10.083684,-1.000000,6.636090,1.651840,2.038400
3883,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,42.8667,4.188809,6.046557,0.599115,2.719590,1.651840,1.529600
3884,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,38.3667,5.070987,4.464350,-1.000000,2.901410,1.221760,0.902400
3885,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,28.2333,4.970627,2.234725,-1.000000,1.070060,0.853120,0.517920
3886,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,37.1667,5.463748,4.576037,0.803094,3.125510,1.221760,0.902400
3887,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,37.9000,3.389502,3.803147,0.482505,0.950919,0.607360,0.677920
3888,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,46.5000,7.802153,8.664339,1.021252,7.862620,1.651840,2.038400
3889,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,39.2222,3.338089,3.158986,0.519936,2.714550,1.221760,0.902400
3890,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,35.5333,5.962844,2.929781,0.723529,1.551850,0.914560,0.649120
3891,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,33.5333,6.015859,5.794043,1.007362,3.815290,1.590400,0.956320
3892,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,32.2000,5.479627,3.554559,-1.000000,1.840600,1.283200,0.751520
3893,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,31.5889,6.078606,7.592789,1.034388,5.216450,1.897600,1.369600
3894,|skip_connect~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,26.1000,2.507071,1.031740,0.420071,0.452712,0.423040,0.284320
3895,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|nor_conv_3x3~2|,38.9667,4.749265,3.785981,0.544578,2.473680,0.853120,0.876800
3896,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,38.1667,3.825941,4.493426,-1.000000,2.914210,1.221760,0.902400
3897,|none~0|+|skip_connect~0|none~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,21.8000,2.722349,1.570312,0.583329,0.845292,0.791680,0.386720
3898,|skip_connect~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,40.4000,4.055128,3.783961,-1.000000,2.455600,0.853120,0.876800
3899,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,39.1889,3.346162,7.495705,-1.000000,5.978890,1.528960,1.852800
3900,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,40.0889,5.486183,3.972217,0.700651,2.547000,0.853120,0.876800
3901,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,26.9556,5.383954,4.722346,1.064417,3.139690,1.528960,0.835200
3902,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,40.1444,6.130419,4.855600,0.753785,2.792960,0.914560,0.969600
3903,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,38.6556,4.500542,6.777086,0.794019,4.539360,1.959040,1.462400
3904,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,36.5444,5.418234,5.994210,-1.000000,3.317840,1.590400,0.956320
3905,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,36.9333,5.046625,2.896347,0.662714,1.278760,0.914560,0.649120
3906,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,30.7778,6.295705,6.271518,1.342150,3.784120,1.959040,1.058720
3907,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,43.6000,5.595589,12.264113,-1.000000,6.052160,1.528960,1.852800
3908,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,19.8667,6.232533,6.988732,1.375117,4.200250,2.327680,1.161120
3909,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,34.6889,5.086184,2.975887,0.725418,1.289320,0.914560,0.649120
3910,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|none~2|,16.0667,1.741743,3.860279,-1.000000,2.616380,1.160320,0.809600
3911,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,13.7556,4.408031,3.790183,0.874524,1.631820,1.528960,0.591520
3912,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,41.9444,7.427840,8.652493,1.032007,3.851410,1.713280,1.218720
3913,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,44.4778,6.214476,8.168884,0.803669,4.628830,1.283200,1.504000
3914,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,23.6778,4.914465,5.532371,-1.000000,3.489460,1.897600,0.927520
3915,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,40.6667,4.283271,3.830962,0.571390,2.494560,0.853120,0.876800
3916,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,35.7111,3.896585,2.852663,-1.000000,1.260690,1.283200,0.995200
3917,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,43.8778,5.605869,6.021143,-1.000000,3.374620,1.344640,1.116320
3918,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,20.8889,2.742176,1.585371,0.578991,0.843909,1.160320,0.809600
3919,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,34.0222,4.788647,6.133336,0.662753,4.337580,1.221760,1.411200
3920,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,43.6778,6.356454,6.405146,0.947445,3.431310,1.344640,1.116320
3921,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,38.8333,1.848593,3.172984,0.554999,2.203310,1.528960,1.344000
3922,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,39.6333,6.520863,8.079843,1.072866,6.508880,1.897600,1.878400
3923,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,36.9889,5.087318,7.456687,-1.000000,3.090920,1.528960,0.835200
3924,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,33.0000,4.221635,2.896671,0.853764,1.463230,1.221760,0.620320
3925,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|none~2|,25.9222,3.159595,2.130180,0.421115,0.816209,0.914560,0.969600
3926,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,38.3000,5.780129,3.669523,0.866106,1.542660,0.976000,0.780320
3927,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,43.6222,4.288859,6.162985,0.615880,4.096480,1.160320,1.318400
3928,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,45.2889,6.426377,10.075854,0.942719,8.313150,1.959040,2.480000
3929,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,36.9000,5.591173,2.900578,0.601740,1.109900,0.607360,0.677920
3930,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,31.8444,4.303827,2.236230,0.552340,0.887768,1.283200,0.995200
3931,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,43.5444,7.607794,12.643414,1.065298,6.692020,1.651840,2.038400
3932,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,39.4444,6.535201,8.588054,0.905643,4.837470,1.590400,1.436800
3933,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,43.7444,7.686486,13.591657,1.337671,5.546910,2.020480,1.555200
3934,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,45.1556,6.516089,11.016567,0.861637,4.693620,1.283200,1.504000
3935,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,37.7222,5.606050,12.031059,1.342903,5.386410,2.266240,1.395200
3936,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,34.5444,5.921679,6.250905,1.052184,3.375300,1.590400,0.956320
3937,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,42.8444,7.092576,8.509125,0.808697,3.004680,0.976000,1.062400
3938,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,34.9444,6.821780,4.290423,0.995951,1.943630,1.344640,0.882720
3939,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,33.2889,4.717703,2.913121,0.724441,1.313510,0.914560,0.649120
3940,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,30.7444,6.084137,7.291174,1.142078,3.739820,1.959040,1.058720
3941,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,36.1556,3.733377,3.800160,-1.000000,1.261990,1.283200,0.751520
3942,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,31.8889,1.833420,2.445025,0.389515,0.622659,1.283200,0.995200
3943,|none~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|none~2|,0.8333,0.673685,0.024444,-1.000000,0.015076,0.791680,0.386720
3944,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,23.5556,4.368486,6.827231,-1.000000,3.042980,1.528960,0.835200
3945,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,32.4778,1.800275,4.599656,-1.000000,2.665660,0.914560,0.969600
3946,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,33.2556,3.622618,2.250338,0.605669,1.060260,1.221760,0.620320
3947,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,39.9111,6.508160,8.894964,0.906191,3.201940,1.283200,0.995200
3948,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,10.5333,5.092411,3.614805,1.109138,2.074440,1.897600,0.693920
3949,|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,43.3111,5.792027,7.283084,-1.000000,2.966530,0.976000,1.062400
3950,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,32.4778,3.384991,2.243664,0.549398,0.878623,0.976000,0.780320
3951,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,26.6556,4.741917,8.896373,1.036974,3.505900,1.897600,0.927520
3952,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,40.8778,7.149382,6.771095,1.019680,3.569080,1.651840,1.087520
3953,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_1x1~0|none~1|none~2|,32.2556,1.783576,2.227857,-1.000000,0.882519,0.545920,0.546720
3954,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,24.4556,4.441266,2.874837,-1.000000,1.462840,1.221760,0.620320
3955,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,32.0556,1.801929,1.537063,0.394482,0.618986,0.914560,0.969600
3956,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|none~1|none~2|,0.8333,0.574365,0.012830,-1.000000,0.006134,0.853120,0.876800
3957,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,32.7222,3.617487,3.875437,0.605053,1.065030,1.590400,1.436800
3958,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,16.8111,3.160934,2.872981,-1.000000,1.273460,0.914560,0.649120
3959,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,33.0778,3.795605,6.664923,-1.000000,2.876450,1.221760,0.902400
3960,|none~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,37.7556,3.517928,2.197980,0.486031,0.865747,0.545920,0.546720
3961,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,38.9222,1.880960,3.107598,0.538130,2.209380,1.160320,0.809600
3962,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,31.7778,6.164999,5.153452,0.883044,1.704310,1.283200,0.751520
3963,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,38.7889,3.851686,4.983331,-1.000000,2.887620,1.590400,0.956320
3964,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,23.8000,3.116169,5.292295,-1.000000,3.065050,1.959040,1.058720
3965,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,39.7222,2.420974,5.367224,-1.000000,4.059500,1.160320,1.318400
3966,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,34.6222,6.002769,6.529272,1.013289,3.342670,1.590400,0.956320
3967,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_3x3~2|,33.7889,5.843105,9.656464,0.728372,4.588460,1.283200,1.504000
3968,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,41.8444,6.804452,9.429740,1.427279,7.215880,2.327680,1.996800
3969,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,42.2333,5.591335,8.297430,0.734249,4.388540,1.221760,1.411200
3970,|nor_conv_1x1~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,38.5111,5.303679,6.036421,-1.000000,3.317190,1.590400,0.956320
3971,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,41.1667,6.727581,11.019892,0.992091,4.860540,1.590400,1.436800
3972,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,41.5444,5.930552,6.106111,0.870311,4.591030,1.528960,1.344000
3973,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,26.3556,2.488270,1.056949,0.512231,0.449231,1.160320,1.318400
3974,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,35.8444,5.310130,11.154437,-1.000000,4.977980,1.897600,1.369600
3975,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,38.9111,4.138288,6.577211,0.665900,4.103240,1.283200,1.504000
3976,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,38.0444,5.598345,8.393001,0.975512,4.830850,1.590400,1.436800
3977,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,44.4222,6.250944,6.818583,0.843863,4.682310,1.283200,1.504000
3978,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,38.0222,5.567293,8.960450,0.839439,3.171710,1.283200,0.995200
3979,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,25.9889,4.905491,6.754339,1.191900,3.499450,1.897600,0.927520
3980,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,34.4556,3.704453,3.065801,-1.000000,1.306950,0.914560,0.649120
3981,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,39.1333,5.019965,6.570817,-1.000000,4.311160,1.221760,1.411200
3982,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,45.3333,5.710006,8.547520,0.847310,4.385260,1.221760,1.411200
3983,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,33.1556,3.299713,1.659004,0.452846,0.665324,0.545920,0.546720
3984,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,32.8778,3.072476,3.790287,-1.000000,1.305730,0.914560,0.649120
3985,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,39.2111,3.343458,6.128225,0.632183,4.122000,1.590400,1.436800
3986,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,44.8444,5.299196,7.335337,0.831139,6.077110,1.528960,1.852800
3987,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,17.0889,4.498200,5.038556,-1.000000,3.045530,1.528960,0.835200
3988,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,40.2778,6.818204,10.900755,1.307513,5.248750,1.959040,1.462400
3989,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,11.8667,4.376898,5.877788,-1.000000,4.459050,1.528960,1.344000
3990,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,44.5889,6.334138,8.674605,0.930341,6.588490,1.651840,2.038400
3991,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,36.4444,3.595657,3.839414,0.675817,2.663280,1.221760,0.902400
3992,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,36.7889,6.772404,6.555032,-1.000000,3.157660,1.283200,0.995200
3993,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,38.9000,5.834799,7.497817,-1.000000,2.724010,0.914560,0.969600
3994,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,42.7444,5.307450,4.606757,0.597667,2.708500,0.914560,0.969600
3995,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,28.3778,4.680786,2.294639,0.690913,1.091100,0.853120,0.517920
3996,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,27.1222,3.064647,4.682567,-1.000000,2.655650,0.914560,0.969600
3997,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,42.2667,6.674838,5.665563,0.787443,3.017400,0.976000,1.062400
3998,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,41.0889,7.490120,7.238498,0.967193,3.444020,1.344640,1.116320
3999,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,10.6667,4.996977,4.522706,1.191670,2.041280,1.897600,0.693920
4000,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,40.9778,5.588365,10.376575,0.832760,4.568090,1.283200,1.504000
4001,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,20.6000,5.502687,5.523577,0.994605,3.471020,1.897600,0.927520
4002,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,39.1889,4.212198,5.695509,0.697902,4.132930,1.160320,1.318400
4003,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,42.6333,5.390434,4.552051,0.715177,2.771360,0.914560,0.969600
4004,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,42.8111,3.530641,3.828414,0.556282,2.467510,0.853120,0.876800
4005,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,33.7444,5.132709,8.431168,0.729347,3.110060,1.283200,0.995200
4006,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|none~1|none~2|,38.3556,1.844926,3.100628,0.430520,2.201440,0.853120,0.876800
