index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
1228,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,64.6333,4.702611,25.340692,0.990580,10.640000,4.877440,3.315360
1229,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,65.3933,5.617752,28.024630,1.675510,14.130000,7.826560,4.134560
1230,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,51.2000,4.653802,29.081049,-1.000000,13.020600,7.580800,3.619360
1231,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,44.2333,3.195329,8.146534,0.887080,4.856770,4.877440,2.467360
1232,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|none~2|,47.3467,1.792278,5.430651,0.631178,3.110390,4.877440,3.315360
1233,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,66.8400,5.455317,27.447413,1.313835,12.334100,6.352000,3.724960
1234,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|none~1|skip_connect~2|,1.0000,0.619545,4.946474,-1.000000,2.189130,1.928320,1.648160
1235,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,57.1667,4.438629,29.231908,1.454080,12.591700,7.580800,3.619360
1236,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,59.6933,5.458770,24.230624,1.234562,11.091200,6.352000,3.724960
1237,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,70.1400,6.707916,44.710377,1.291785,15.937800,6.597760,5.088160
1238,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,58.3533,5.617294,24.658404,1.196861,9.100660,4.877440,3.315360
1239,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,68.7867,6.642632,27.090816,1.058310,9.217590,5.123200,3.830560
1240,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,63.0733,5.915875,24.818188,1.570416,9.612270,6.352000,3.724960
1241,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,62.7467,5.201640,24.515707,1.238811,9.133040,6.352000,3.724960
1242,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|skip_connect~2|,46.6200,4.871449,21.980213,-1.000000,7.732420,4.631680,2.800160
1243,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|skip_connect~1|skip_connect~2|,63.7000,5.277553,7.489296,0.686350,2.680640,2.174080,2.163360
1244,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,65.4333,6.189485,41.670715,1.362766,15.591500,6.352000,4.572960
1245,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,68.3333,4.265742,25.796640,0.698689,9.208310,5.368960,4.345760
1246,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,65.6733,5.622659,25.894127,1.006367,10.786100,4.877440,3.315360
1247,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,64.3600,4.656963,10.026624,0.816878,4.800510,6.597760,4.240160
1248,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,69.3867,3.466506,25.070098,-1.000000,9.846910,3.648640,3.420960
1249,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,47.3733,5.551414,29.629679,-1.000000,12.472800,6.352000,3.724960
1250,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,68.3400,5.967426,42.056827,-1.000000,17.076500,6.352000,4.572960
1251,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,68.6000,7.684755,27.661645,1.305284,11.614400,5.368960,4.345760
1252,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,69.6600,7.297988,53.341478,1.276480,20.296200,6.597760,5.936160
1253,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,63.4933,6.379142,38.200777,1.703102,12.235500,8.072320,4.649760
1254,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,67.5600,7.068758,31.264023,1.506774,10.180000,6.597760,4.240160
1255,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,69.2600,4.586039,36.787436,0.860487,11.266100,4.877440,4.163360
1256,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,68.7333,7.998314,45.906588,1.497302,14.169300,6.843520,5.603360
1257,|skip_connect~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,63.2600,2.794118,10.188660,0.767410,2.875530,3.402880,2.057760
1258,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,60.2600,4.616451,27.544321,-1.000000,8.779730,6.352000,3.724960
1259,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,56.0267,5.927157,24.743759,1.512160,9.240990,6.352000,3.724960
1260,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,63.2133,3.690681,12.109397,0.763089,3.086800,5.123200,2.982560
1261,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,68.7667,6.233001,41.535395,1.108922,13.783900,5.123200,4.678560
1262,|skip_connect~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,66.7733,4.077039,21.776266,-1.000000,8.397230,4.631680,2.800160
1263,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|none~2|,58.4000,1.486254,5.086169,-1.000000,2.111920,3.402880,2.057760
1264,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.4800,7.063184,48.266572,1.656951,19.144200,8.072320,5.497760
1265,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,69.0933,6.900082,43.991123,-1.000000,18.288500,6.597760,5.088160
1266,|none~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,51.0467,4.931273,24.058113,-1.000000,10.014600,4.631680,2.800160
1267,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,70.1333,7.889671,44.593878,1.224612,17.570700,5.368960,5.193760
1268,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,65.3333,6.275678,30.136912,1.478028,12.418000,6.352000,3.724960
1269,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,65.0533,5.664077,28.480576,1.325796,11.636200,5.123200,3.830560
1270,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,63.9867,5.186591,12.841718,0.833578,5.480550,3.894400,3.088160
1271,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,65.7533,4.648442,26.100050,-1.000000,10.694800,4.877440,3.315360
1272,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,44.3267,3.111138,11.210729,0.887351,4.850390,6.106240,2.361760
1273,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|none~2|,50.9800,3.087969,25.927562,-1.000000,10.550200,4.877440,3.315360
1274,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,61.7733,5.899029,26.844728,0.949931,11.426500,5.123200,3.830560
1275,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,69.9000,7.364864,74.606914,1.709586,30.891100,9.301120,7.088160
1276,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,45.7133,5.417261,17.008255,1.465379,7.408590,6.352000,2.876960
1277,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,69.7667,5.423002,66.513750,1.215973,28.399500,7.580800,6.163360
1278,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|avg_pool_3x3~2|,60.7867,5.570588,24.443414,0.964588,10.645100,4.877440,3.315360
1279,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,61.9467,5.678596,21.080321,1.563299,8.237480,6.597760,3.392160
1280,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,57.0067,4.919968,23.436437,0.962880,9.929700,4.631680,2.800160
1281,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,69.0667,6.549258,44.701745,1.373609,18.470600,6.597760,5.088160
1282,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,60.5933,6.291590,33.734030,1.700022,14.938400,8.072320,4.649760
1283,|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,62.4467,3.856001,7.469983,0.564379,3.161740,2.174080,2.163360
1284,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|none~2|,47.4000,1.765661,5.368904,0.628925,3.102380,3.648640,2.572960
1285,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,69.8933,6.968641,42.863008,1.117621,16.823200,5.123200,4.678560
1286,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,61.8067,4.049530,40.857563,-1.000000,18.087900,7.580800,4.467360
1287,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,69.4867,5.438924,39.592194,0.951219,15.773900,4.877440,4.163360
1288,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,67.4400,5.667839,35.309415,-1.000000,14.920100,4.631680,3.648160
1289,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,68.2800,4.444704,26.063108,0.704299,9.777190,5.368960,5.193760
1290,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,67.4067,5.598326,26.821453,1.343174,11.716500,5.123200,3.830560
1291,|skip_connect~0|+|none~0|none~1|+|none~0|none~1|skip_connect~2|,1.0000,0.615220,0.015503,-1.000000,0.009717,1.682560,1.132960
1292,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,66.5800,5.981474,21.578560,-1.000000,6.377180,4.140160,3.603360
1293,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,64.1600,5.882554,31.079943,-1.000000,11.642500,5.123200,3.830560
1294,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,57.0200,4.419427,42.541078,-1.000000,19.860500,9.055360,4.876960
1295,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,68.8600,7.460375,28.512968,1.302607,12.563300,5.368960,4.345760
1296,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|none~0|none~1|avg_pool_3x3~2|,44.4933,3.748574,5.579773,0.681050,3.187080,3.157120,1.542560
1297,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,67.8933,5.902777,40.532768,1.325612,17.529500,6.352000,4.572960
1298,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,67.1333,5.011864,23.963875,-1.000000,10.569000,4.877440,3.315360
1299,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,65.4800,3.808193,20.916804,0.938596,9.795790,7.580800,4.467360
1300,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.1000,5.678225,52.030008,1.373342,23.295100,7.580800,5.315360
1301,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,66.9133,6.528192,52.544796,1.093975,22.385400,6.352000,5.420960
1302,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,59.0067,4.981594,22.590496,0.950907,9.897800,4.631680,2.800160
1303,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,69.6133,7.988358,37.496929,1.145326,12.472000,4.385920,4.966560
1304,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,67.7267,3.448014,22.856121,-1.000000,9.773930,3.648640,3.420960
1305,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,64.5467,5.550251,18.291921,0.931873,5.639640,3.894400,3.088160
1306,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,64.4733,3.738623,14.650063,0.788091,4.730790,4.140160,3.603360
1307,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,64.0467,4.189715,38.331272,-1.000000,16.548100,6.106240,4.057760
1308,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,50.8867,2.795196,5.541366,0.708119,3.225880,3.402880,2.057760
1309,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,52.8533,5.100837,10.575442,1.048370,5.762420,4.877440,2.467360
1310,|none~0|+|none~0|none~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,58.1067,2.847657,5.117952,-1.000000,2.334550,1.928320,1.648160
1311,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,48.9867,3.163095,12.774263,1.080946,4.856900,6.352000,2.876960
1312,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,50.6400,2.746611,5.520320,0.789873,3.206030,4.631680,1.952160
1313,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,67.1333,3.392425,34.379382,-1.000000,14.651600,5.123200,4.678560
1314,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,67.4733,6.530595,28.291051,1.119505,11.549300,5.123200,3.830560
1315,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,58.4400,5.329099,12.639988,1.042744,6.379550,5.123200,2.982560
1316,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,69.0267,6.597490,53.574234,1.355527,23.242800,7.580800,5.315360
1317,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,72.5667,5.444756,54.353985,1.023844,22.381100,6.352000,5.420960
1318,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,50.7067,4.327002,25.496045,-1.000000,13.142800,7.580800,3.619360
1319,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,63.6333,3.792453,12.194519,0.745683,4.018100,3.402880,2.057760
1320,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,63.6200,5.757980,41.504218,1.223670,17.293600,6.352000,4.572960
1321,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,64.8000,4.564667,10.138715,0.851965,4.794200,3.648640,2.572960
1322,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,69.2333,6.505289,29.262688,1.237381,11.665100,5.123200,3.830560
1323,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,1.0000,0.569696,0.016111,-1.000000,0.009795,3.648640,2.572960
1324,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,63.8467,3.742113,22.371196,-1.000000,9.763890,4.631680,2.800160
1325,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|none~1|skip_connect~2|,39.4000,4.039388,8.702859,0.884253,4.722170,4.631680,1.952160
1326,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,57.3200,5.830297,38.645153,2.144412,15.865000,9.301120,4.544160
1327,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,67.9400,6.808543,61.402996,1.890947,26.812900,10.529920,6.134560
1328,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,65.2133,5.661898,29.281628,-1.000000,11.358600,5.123200,3.830560
1329,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,54.9200,4.095211,5.585478,-1.000000,3.288110,3.157120,1.542560
1330,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,62.7467,6.900578,58.373928,1.714697,25.124900,9.055360,5.724960
1331,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,63.2933,5.892072,12.729907,0.940128,4.902030,3.648640,2.572960
1332,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,69.5267,7.566605,44.336013,-1.000000,17.540900,5.368960,5.193760
1333,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,65.4267,5.717125,12.535173,1.003852,5.646340,3.894400,3.088160
1334,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,63.3667,3.812742,7.848336,0.737808,4.007560,5.123200,2.982560
1335,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,69.6067,7.447429,61.817558,1.703515,25.054400,8.072320,6.345760
1336,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,65.5133,6.065197,12.581072,0.974309,5.744090,3.894400,3.088160
1337,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,67.7400,3.570418,22.320216,0.659753,9.016490,4.877440,3.315360
1338,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,64.4400,5.302644,24.940754,1.230613,12.260500,6.352000,3.724960
1339,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|none~2|,67.1267,1.839466,18.552140,0.493870,7.950740,6.352000,4.572960
1340,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,61.8333,4.717870,10.062484,0.907752,4.848090,3.648640,2.572960
1341,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,67.8400,6.119642,39.772338,1.075882,15.823400,4.877440,4.163360
1342,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|none~1|none~2|,46.7333,1.844754,7.984978,-1.000000,4.007040,3.402880,2.057760
1343,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,64.3267,7.777853,17.600580,1.525372,8.262640,5.614720,4.012960
1344,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,64.0667,5.867229,10.395621,0.910561,4.916570,3.648640,2.572960
1345,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,67.1133,6.036081,27.360196,-1.000000,13.187100,6.597760,4.240160
1346,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,71.2933,7.153378,71.605933,1.388506,29.195200,7.826560,6.678560
1347,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,68.8200,5.587087,43.068766,-1.000000,17.342300,6.352000,4.572960
1348,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,54.7667,5.495791,26.211651,1.195447,11.428800,6.106240,3.209760
1349,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,67.1333,3.287659,19.328211,0.595233,8.186810,4.877440,3.315360
1350,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,63.0533,6.253257,19.802574,1.241007,7.278760,5.368960,3.497760
1351,|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,57.9800,5.098734,24.225100,-1.000000,10.572500,4.877440,3.315360
1352,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,68.7667,6.083593,30.334339,-1.000000,11.537700,5.123200,3.830560
1353,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.3200,7.253652,27.236024,1.258853,11.647500,4.140160,4.451360
1354,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,62.2000,3.069119,24.586516,-1.000000,10.667300,4.877440,3.315360
1355,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,55.9933,6.188202,31.623922,1.543432,12.570300,6.352000,3.724960
1356,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,68.2733,4.713225,39.149250,-1.000000,15.599400,4.877440,4.163360
1357,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,67.4800,4.383864,10.177114,0.686277,3.998260,2.419840,2.678560
1358,|none~0|+|none~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,46.6800,3.086934,8.183415,-1.000000,4.833990,4.631680,1.952160
1359,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,64.4867,5.644689,11.094997,0.686907,4.005050,2.419840,2.678560
1360,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.9667,5.510864,40.620431,0.961812,16.600500,5.123200,4.678560
1361,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,70.4200,7.426887,67.196238,1.376364,29.170800,7.826560,6.678560
1362,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,69.0533,4.244995,24.003229,0.697703,9.778910,5.123200,4.678560
